Procedure,Image,Section Name,Section Size,Offset,Calls,Pid,Pid Win,Size
CscNetApiGetInterface,cscapi.dll,.text,43456,1400,1,6548,6548,6416
CscNetApiGetInterface,cscapi.dll,.text,43456,1400,1,6548,6548,6416
CscNetApiGetInterface,cscapi.dll,.text,43456,1400,1,6548,6548,6416
CscNetApiGetInterface,cscapi.dll,.text,43456,1400,1,6548,6548,6416
CscNetApiGetInterface,cscapi.dll,.text,43456,1400,1,6548,6548,6416
CscNetApiGetInterface,cscapi.dll,.text,43456,1400,1,6548,6548,6416
unnamedImageEntryPoint,cscapi.dll,.text,43456,10a0,92,6548,6548,864
unnamedImageEntryPoint,cscapi.dll,.text,43456,10a0,92,6548,6548,864
unnamedImageEntryPoint,cscapi.dll,.text,43456,10a0,92,6548,6548,864
unnamedImageEntryPoint,cscapi.dll,.text,43456,10a0,92,6548,6548,864
unnamedImageEntryPoint,cscapi.dll,.text,43456,10a0,92,6548,6548,864
unnamedImageEntryPoint,cscapi.dll,.text,43456,10a0,92,6548,6548,864
GetNetResourceFromLocalPathW,ntshrui.dll,.text,354380,5560,80,6548,6548,528
GetNetResourceFromLocalPathW,ntshrui.dll,.text,354380,5560,80,6548,6548,528
GetNetResourceFromLocalPathW,ntshrui.dll,.text,354380,5560,80,6548,6548,528
GetNetResourceFromLocalPathW,ntshrui.dll,.text,354380,5560,80,6548,6548,528
GetNetResourceFromLocalPathW,ntshrui.dll,.text,354380,5560,80,6548,6548,528
GetNetResourceFromLocalPathW,ntshrui.dll,.text,354380,5560,80,6548,6548,528
unnamedImageEntryPoint,ntshrui.dll,.text,354380,11b0,2,6548,6548,17328
unnamedImageEntryPoint,ntshrui.dll,.text,354380,11b0,2,6548,6548,17328
unnamedImageEntryPoint,ntshrui.dll,.text,354380,11b0,2,6548,6548,17328
unnamedImageEntryPoint,ntshrui.dll,.text,354380,11b0,2,6548,6548,17328
unnamedImageEntryPoint,ntshrui.dll,.text,354380,11b0,2,6548,6548,17328
unnamedImageEntryPoint,ntshrui.dll,.text,354380,11b0,2,6548,6548,17328
DestroyLinkInfo,LINKINFO.dll,.text,22876,1b80,20,6548,6548,1872
DestroyLinkInfo,LINKINFO.dll,.text,22876,1b80,20,6548,6548,1872
DestroyLinkInfo,LINKINFO.dll,.text,22876,1b80,20,6548,6548,1872
DestroyLinkInfo,LINKINFO.dll,.text,22876,1b80,20,6548,6548,1872
DestroyLinkInfo,LINKINFO.dll,.text,22876,1b80,20,6548,6548,1872
DestroyLinkInfo,LINKINFO.dll,.text,22876,1b80,20,6548,6548,1872
GetCanonicalPathInfoW,LINKINFO.dll,.text,22876,1a20,20,6548,6548,352
GetCanonicalPathInfoW,LINKINFO.dll,.text,22876,1a20,20,6548,6548,352
GetCanonicalPathInfoW,LINKINFO.dll,.text,22876,1a20,20,6548,6548,352
GetCanonicalPathInfoW,LINKINFO.dll,.text,22876,1a20,20,6548,6548,352
GetCanonicalPathInfoW,LINKINFO.dll,.text,22876,1a20,20,6548,6548,352
GetCanonicalPathInfoW,LINKINFO.dll,.text,22876,1a20,20,6548,6548,352
CreateLinkInfoW,LINKINFO.dll,.text,22876,1700,20,6548,6548,800
CreateLinkInfoW,LINKINFO.dll,.text,22876,1700,20,6548,6548,800
CreateLinkInfoW,LINKINFO.dll,.text,22876,1700,20,6548,6548,800
CreateLinkInfoW,LINKINFO.dll,.text,22876,1700,20,6548,6548,800
CreateLinkInfoW,LINKINFO.dll,.text,22876,1700,20,6548,6548,800
CreateLinkInfoW,LINKINFO.dll,.text,22876,1700,20,6548,6548,800
unnamedImageEntryPoint,LINKINFO.dll,.text,22876,11e0,2,6548,6548,1312
unnamedImageEntryPoint,LINKINFO.dll,.text,22876,11e0,2,6548,6548,1312
unnamedImageEntryPoint,LINKINFO.dll,.text,22876,11e0,2,6548,6548,1312
unnamedImageEntryPoint,LINKINFO.dll,.text,22876,11e0,2,6548,6548,1312
unnamedImageEntryPoint,LINKINFO.dll,.text,22876,11e0,2,6548,6548,1312
unnamedImageEntryPoint,LINKINFO.dll,.text,22876,11e0,2,6548,6548,1312
IsValidLinkInfo,LINKINFO.dll,.text,22876,1010,40,6548,6548,464
IsValidLinkInfo,LINKINFO.dll,.text,22876,1010,40,6548,6548,464
IsValidLinkInfo,LINKINFO.dll,.text,22876,1010,40,6548,6548,464
IsValidLinkInfo,LINKINFO.dll,.text,22876,1010,40,6548,6548,464
IsValidLinkInfo,LINKINFO.dll,.text,22876,1010,40,6548,6548,464
IsValidLinkInfo,LINKINFO.dll,.text,22876,1010,40,6548,6548,464
??0CLanguage@Internal@Windows@@QEAA@PEBG@Z,Bcp47Langs.dll,.text,353904,64b0,1,6548,6548,2512
??0CLanguage@Internal@Windows@@QEAA@PEBG@Z,Bcp47Langs.dll,.text,353904,64b0,1,6548,6548,2512
??0CLanguage@Internal@Windows@@QEAA@PEBG@Z,Bcp47Langs.dll,.text,353904,64b0,1,6548,6548,2512
??0CLanguage@Internal@Windows@@QEAA@PEBG@Z,Bcp47Langs.dll,.text,353904,64b0,1,6548,6548,2512
??0CLanguage@Internal@Windows@@QEAA@PEBG@Z,Bcp47Langs.dll,.text,353904,64b0,1,6548,6548,2512
??0CLanguage@Internal@Windows@@QEAA@PEBG@Z,Bcp47Langs.dll,.text,353904,64b0,1,6548,6548,2512
GetUserLanguages,Bcp47Langs.dll,.text,353904,56d0,1,6548,6548,144
GetUserLanguages,Bcp47Langs.dll,.text,353904,56d0,1,6548,6548,144
GetUserLanguages,Bcp47Langs.dll,.text,353904,56d0,1,6548,6548,144
GetUserLanguages,Bcp47Langs.dll,.text,353904,56d0,1,6548,6548,144
GetUserLanguages,Bcp47Langs.dll,.text,353904,56d0,1,6548,6548,144
GetUserLanguages,Bcp47Langs.dll,.text,353904,56d0,1,6548,6548,144
??1CRegion@Internal@Windows@@QEAA@XZ,Bcp47Langs.dll,.text,353904,2670,1,6548,6548,12384
??1CRegion@Internal@Windows@@QEAA@XZ,Bcp47Langs.dll,.text,353904,2670,1,6548,6548,12384
??1CRegion@Internal@Windows@@QEAA@XZ,Bcp47Langs.dll,.text,353904,2670,1,6548,6548,12384
??1CRegion@Internal@Windows@@QEAA@XZ,Bcp47Langs.dll,.text,353904,2670,1,6548,6548,12384
??1CRegion@Internal@Windows@@QEAA@XZ,Bcp47Langs.dll,.text,353904,2670,1,6548,6548,12384
??1CRegion@Internal@Windows@@QEAA@XZ,Bcp47Langs.dll,.text,353904,2670,1,6548,6548,12384
??1CLanguage@Internal@Windows@@UEAA@XZ,Bcp47Langs.dll,.text,353904,23c0,1,6548,6548,688
??1CLanguage@Internal@Windows@@UEAA@XZ,Bcp47Langs.dll,.text,353904,23c0,1,6548,6548,688
??1CLanguage@Internal@Windows@@UEAA@XZ,Bcp47Langs.dll,.text,353904,23c0,1,6548,6548,688
??1CLanguage@Internal@Windows@@UEAA@XZ,Bcp47Langs.dll,.text,353904,23c0,1,6548,6548,688
??1CLanguage@Internal@Windows@@UEAA@XZ,Bcp47Langs.dll,.text,353904,23c0,1,6548,6548,688
??1CLanguage@Internal@Windows@@UEAA@XZ,Bcp47Langs.dll,.text,353904,23c0,1,6548,6548,688
?GetSubtagFields@CLanguage@Internal@Windows@@QEBAJW4BCP47_SUBTAG_FLAGS@23@PEAG@Z,Bcp47Langs.dll,.text,353904,1f90,2,6548,6548,1072
?GetSubtagFields@CLanguage@Internal@Windows@@QEBAJW4BCP47_SUBTAG_FLAGS@23@PEAG@Z,Bcp47Langs.dll,.text,353904,1f90,2,6548,6548,1072
?GetSubtagFields@CLanguage@Internal@Windows@@QEBAJW4BCP47_SUBTAG_FLAGS@23@PEAG@Z,Bcp47Langs.dll,.text,353904,1f90,2,6548,6548,1072
?GetSubtagFields@CLanguage@Internal@Windows@@QEBAJW4BCP47_SUBTAG_FLAGS@23@PEAG@Z,Bcp47Langs.dll,.text,353904,1f90,2,6548,6548,1072
?GetSubtagFields@CLanguage@Internal@Windows@@QEBAJW4BCP47_SUBTAG_FLAGS@23@PEAG@Z,Bcp47Langs.dll,.text,353904,1f90,2,6548,6548,1072
?GetSubtagFields@CLanguage@Internal@Windows@@QEBAJW4BCP47_SUBTAG_FLAGS@23@PEAG@Z,Bcp47Langs.dll,.text,353904,1f90,2,6548,6548,1072
?ValidateTagAndInitialize@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1a70,8,6548,6548,1312
?ValidateTagAndInitialize@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1a70,8,6548,6548,1312
?ValidateTagAndInitialize@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1a70,8,6548,6548,1312
?ValidateTagAndInitialize@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1a70,8,6548,6548,1312
?ValidateTagAndInitialize@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1a70,8,6548,6548,1312
?ValidateTagAndInitialize@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1a70,8,6548,6548,1312
?ValidateTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1620,8,6548,6548,1104
?ValidateTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1620,8,6548,6548,1104
?ValidateTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1620,8,6548,6548,1104
?ValidateTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1620,8,6548,6548,1104
?ValidateTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1620,8,6548,6548,1104
?ValidateTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1620,8,6548,6548,1104
?ParseTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1470,8,6548,6548,432
?ParseTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1470,8,6548,6548,432
?ParseTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1470,8,6548,6548,432
?ParseTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1470,8,6548,6548,432
?ParseTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1470,8,6548,6548,432
?ParseTag@CLanguage@Internal@Windows@@IEAA_NPEBG@Z,Bcp47Langs.dll,.text,353904,1470,8,6548,6548,432
unnamedImageEntryPoint,Bcp47Langs.dll,.text,353904,1080,92,6548,6548,1008
unnamedImageEntryPoint,Bcp47Langs.dll,.text,353904,1080,92,6548,6548,1008
unnamedImageEntryPoint,Bcp47Langs.dll,.text,353904,1080,92,6548,6548,1008
unnamedImageEntryPoint,Bcp47Langs.dll,.text,353904,1080,92,6548,6548,1008
unnamedImageEntryPoint,Bcp47Langs.dll,.text,353904,1080,92,6548,6548,1008
unnamedImageEntryPoint,Bcp47Langs.dll,.text,353904,1080,92,6548,6548,1008
Ordinal_407,propsys.dll,.text,860016,26070,20,6548,6548,3376
Ordinal_407,propsys.dll,.text,860016,26070,20,6548,6548,3376
Ordinal_407,propsys.dll,.text,860016,26070,20,6548,6548,3376
Ordinal_407,propsys.dll,.text,860016,26070,20,6548,6548,3376
Ordinal_407,propsys.dll,.text,860016,26070,20,6548,6548,3376
Ordinal_407,propsys.dll,.text,860016,26070,20,6548,6548,3376
unnamedImageEntryPoint,propsys.dll,.text,860016,23430,2,6548,6548,3216
unnamedImageEntryPoint,propsys.dll,.text,860016,23430,2,6548,6548,3216
unnamedImageEntryPoint,propsys.dll,.text,860016,23430,2,6548,6548,3216
unnamedImageEntryPoint,propsys.dll,.text,860016,23430,2,6548,6548,3216
unnamedImageEntryPoint,propsys.dll,.text,860016,23430,2,6548,6548,3216
unnamedImageEntryPoint,propsys.dll,.text,860016,23430,2,6548,6548,3216
Ordinal_430,propsys.dll,.text,860016,136c0,1,6548,6548,3120
Ordinal_430,propsys.dll,.text,860016,136c0,1,6548,6548,3120
Ordinal_430,propsys.dll,.text,860016,136c0,1,6548,6548,3120
Ordinal_430,propsys.dll,.text,860016,136c0,1,6548,6548,3120
Ordinal_430,propsys.dll,.text,860016,136c0,1,6548,6548,3120
Ordinal_430,propsys.dll,.text,860016,136c0,1,6548,6548,3120
PSCoerceToCanonicalValue,propsys.dll,.text,860016,10060,1,6548,6548,2688
PSCoerceToCanonicalValue,propsys.dll,.text,860016,10060,1,6548,6548,2688
PSCoerceToCanonicalValue,propsys.dll,.text,860016,10060,1,6548,6548,2688
PSCoerceToCanonicalValue,propsys.dll,.text,860016,10060,1,6548,6548,2688
PSCoerceToCanonicalValue,propsys.dll,.text,860016,10060,1,6548,6548,2688
PSCoerceToCanonicalValue,propsys.dll,.text,860016,10060,1,6548,6548,2688
InitPropVariantFromStringAsVector,propsys.dll,.text,860016,fcf0,1,6548,6548,880
InitPropVariantFromStringAsVector,propsys.dll,.text,860016,fcf0,1,6548,6548,880
InitPropVariantFromStringAsVector,propsys.dll,.text,860016,fcf0,1,6548,6548,880
InitPropVariantFromStringAsVector,propsys.dll,.text,860016,fcf0,1,6548,6548,880
InitPropVariantFromStringAsVector,propsys.dll,.text,860016,fcf0,1,6548,6548,880
InitPropVariantFromStringAsVector,propsys.dll,.text,860016,fcf0,1,6548,6548,880
PropVariantToBoolean,propsys.dll,.text,860016,da70,20,6548,6548,432
PropVariantToBoolean,propsys.dll,.text,860016,da70,20,6548,6548,432
PropVariantToBoolean,propsys.dll,.text,860016,da70,20,6548,6548,432
PropVariantToBoolean,propsys.dll,.text,860016,da70,20,6548,6548,432
PropVariantToBoolean,propsys.dll,.text,860016,da70,20,6548,6548,432
PropVariantToBoolean,propsys.dll,.text,860016,da70,20,6548,6548,432
PropVariantChangeType,propsys.dll,.text,860016,d200,43,6548,6548,1216
PropVariantChangeType,propsys.dll,.text,860016,d200,43,6548,6548,1216
PropVariantChangeType,propsys.dll,.text,860016,d200,43,6548,6548,1216
PropVariantChangeType,propsys.dll,.text,860016,d200,43,6548,6548,1216
PropVariantChangeType,propsys.dll,.text,860016,d200,43,6548,6548,1216
PropVariantChangeType,propsys.dll,.text,860016,d200,43,6548,6548,1216
DllGetClassObject,propsys.dll,.text,860016,b970,4,6548,6548,3424
DllGetClassObject,propsys.dll,.text,860016,b970,4,6548,6548,3424
DllGetClassObject,propsys.dll,.text,860016,b970,4,6548,6548,3424
DllGetClassObject,propsys.dll,.text,860016,b970,4,6548,6548,3424
DllGetClassObject,propsys.dll,.text,860016,b970,4,6548,6548,3424
DllGetClassObject,propsys.dll,.text,860016,b970,4,6548,6548,3424
VariantToPropVariant,propsys.dll,.text,860016,5cb0,40,6548,6548,1440
VariantToPropVariant,propsys.dll,.text,860016,5cb0,40,6548,6548,1440
VariantToPropVariant,propsys.dll,.text,860016,5cb0,40,6548,6548,1440
VariantToPropVariant,propsys.dll,.text,860016,5cb0,40,6548,6548,1440
VariantToPropVariant,propsys.dll,.text,860016,5cb0,40,6548,6548,1440
VariantToPropVariant,propsys.dll,.text,860016,5cb0,40,6548,6548,1440
Ordinal_400,propsys.dll,.text,860016,4f60,40,6548,6548,2496
Ordinal_400,propsys.dll,.text,860016,4f60,40,6548,6548,2496
Ordinal_400,propsys.dll,.text,860016,4f60,40,6548,6548,2496
Ordinal_400,propsys.dll,.text,860016,4f60,40,6548,6548,2496
Ordinal_400,propsys.dll,.text,860016,4f60,40,6548,6548,2496
Ordinal_400,propsys.dll,.text,860016,4f60,40,6548,6548,2496
Ordinal_417,propsys.dll,.text,860016,4700,40,6548,6548,2144
Ordinal_417,propsys.dll,.text,860016,4700,40,6548,6548,2144
Ordinal_417,propsys.dll,.text,860016,4700,40,6548,6548,2144
Ordinal_417,propsys.dll,.text,860016,4700,40,6548,6548,2144
Ordinal_417,propsys.dll,.text,860016,4700,40,6548,6548,2144
Ordinal_417,propsys.dll,.text,860016,4700,40,6548,6548,2144
InitVariantFromBuffer,propsys.dll,.text,860016,4410,40,6548,6548,752
InitVariantFromBuffer,propsys.dll,.text,860016,4410,40,6548,6548,752
InitVariantFromBuffer,propsys.dll,.text,860016,4410,40,6548,6548,752
InitVariantFromBuffer,propsys.dll,.text,860016,4410,40,6548,6548,752
InitVariantFromBuffer,propsys.dll,.text,860016,4410,40,6548,6548,752
InitVariantFromBuffer,propsys.dll,.text,860016,4410,40,6548,6548,752
PropVariantToGUID,propsys.dll,.text,860016,4370,60,6548,6548,160
PropVariantToGUID,propsys.dll,.text,860016,4370,60,6548,6548,160
PropVariantToGUID,propsys.dll,.text,860016,4370,60,6548,6548,160
PropVariantToGUID,propsys.dll,.text,860016,4370,60,6548,6548,160
PropVariantToGUID,propsys.dll,.text,860016,4370,60,6548,6548,160
PropVariantToGUID,propsys.dll,.text,860016,4370,60,6548,6548,160
Ordinal_424,propsys.dll,.text,860016,40f0,40,6548,6548,640
Ordinal_424,propsys.dll,.text,860016,40f0,40,6548,6548,640
Ordinal_424,propsys.dll,.text,860016,40f0,40,6548,6548,640
Ordinal_424,propsys.dll,.text,860016,40f0,40,6548,6548,640
Ordinal_424,propsys.dll,.text,860016,40f0,40,6548,6548,640
Ordinal_424,propsys.dll,.text,860016,40f0,40,6548,6548,640
PropVariantGetElementCount,propsys.dll,.text,860016,3b30,168,6548,6548,1472
PropVariantGetElementCount,propsys.dll,.text,860016,3b30,168,6548,6548,1472
PropVariantGetElementCount,propsys.dll,.text,860016,3b30,168,6548,6548,1472
PropVariantGetElementCount,propsys.dll,.text,860016,3b30,168,6548,6548,1472
PropVariantGetElementCount,propsys.dll,.text,860016,3b30,168,6548,6548,1472
PropVariantGetElementCount,propsys.dll,.text,860016,3b30,168,6548,6548,1472
PropVariantToStringAlloc,propsys.dll,.text,860016,3760,1,6548,6548,976
PropVariantToStringAlloc,propsys.dll,.text,860016,3760,1,6548,6548,976
PropVariantToStringAlloc,propsys.dll,.text,860016,3760,1,6548,6548,976
PropVariantToStringAlloc,propsys.dll,.text,860016,3760,1,6548,6548,976
PropVariantToStringAlloc,propsys.dll,.text,860016,3760,1,6548,6548,976
PropVariantToStringAlloc,propsys.dll,.text,860016,3760,1,6548,6548,976
PSCreateMemoryPropertyStore,propsys.dll,.text,860016,2da0,40,6548,6548,2160
PSCreateMemoryPropertyStore,propsys.dll,.text,860016,2da0,40,6548,6548,2160
PSCreateMemoryPropertyStore,propsys.dll,.text,860016,2da0,40,6548,6548,2160
PSCreateMemoryPropertyStore,propsys.dll,.text,860016,2da0,40,6548,6548,2160
PSCreateMemoryPropertyStore,propsys.dll,.text,860016,2da0,40,6548,6548,2160
PSCreateMemoryPropertyStore,propsys.dll,.text,860016,2da0,40,6548,6548,2160
DllGetClassObject,twinapi.dll,.text,696936,1720,1,6548,6548,51808
DllGetClassObject,twinapi.dll,.text,696936,1720,1,6548,6548,51808
DllGetClassObject,twinapi.dll,.text,696936,1720,1,6548,6548,51808
DllGetClassObject,twinapi.dll,.text,696936,1720,1,6548,6548,51808
DllGetClassObject,twinapi.dll,.text,696936,1720,1,6548,6548,51808
DllGetClassObject,twinapi.dll,.text,696936,1720,1,6548,6548,51808
unnamedImageEntryPoint,twinapi.dll,.text,696936,10c0,92,6548,6548,768
unnamedImageEntryPoint,twinapi.dll,.text,696936,10c0,92,6548,6548,768
unnamedImageEntryPoint,twinapi.dll,.text,696936,10c0,92,6548,6548,768
unnamedImageEntryPoint,twinapi.dll,.text,696936,10c0,92,6548,6548,768
unnamedImageEntryPoint,twinapi.dll,.text,696936,10c0,92,6548,6548,768
unnamedImageEntryPoint,twinapi.dll,.text,696936,10c0,92,6548,6548,768
DllCanUnloadNow,msmpeg2vdec.dll,.text,3112738,1b17e0,1,6548,6548,200000
DllCanUnloadNow,msmpeg2vdec.dll,.text,3112738,1b17e0,1,6548,6548,200000
DllCanUnloadNow,msmpeg2vdec.dll,.text,3112738,1b17e0,1,6548,6548,200000
DllCanUnloadNow,msmpeg2vdec.dll,.text,3112738,1b17e0,1,6548,6548,200000
DllCanUnloadNow,msmpeg2vdec.dll,.text,3112738,1b17e0,1,6548,6548,200000
DllCanUnloadNow,msmpeg2vdec.dll,.text,3112738,1b17e0,1,6548,6548,200000
unnamedImageEntryPoint,msmpeg2vdec.dll,.text,3112738,fc4d0,2,6548,6548,200000
unnamedImageEntryPoint,msmpeg2vdec.dll,.text,3112738,fc4d0,2,6548,6548,200000
unnamedImageEntryPoint,msmpeg2vdec.dll,.text,3112738,fc4d0,2,6548,6548,200000
unnamedImageEntryPoint,msmpeg2vdec.dll,.text,3112738,fc4d0,2,6548,6548,200000
unnamedImageEntryPoint,msmpeg2vdec.dll,.text,3112738,fc4d0,2,6548,6548,200000
unnamedImageEntryPoint,msmpeg2vdec.dll,.text,3112738,fc4d0,2,6548,6548,200000
DllGetClassObject,msmpeg2vdec.dll,.text,3112738,e35e0,1,6548,6548,68448
DllGetClassObject,msmpeg2vdec.dll,.text,3112738,e35e0,1,6548,6548,68448
DllGetClassObject,msmpeg2vdec.dll,.text,3112738,e35e0,1,6548,6548,68448
DllGetClassObject,msmpeg2vdec.dll,.text,3112738,e35e0,1,6548,6548,68448
DllGetClassObject,msmpeg2vdec.dll,.text,3112738,e35e0,1,6548,6548,68448
DllGetClassObject,msmpeg2vdec.dll,.text,3112738,e35e0,1,6548,6548,68448
DllCanUnloadNow,MSAudDecMFT.dll,.text,1235880,f7e70,1,6548,6548,200000
DllCanUnloadNow,MSAudDecMFT.dll,.text,1235880,f7e70,1,6548,6548,200000
DllCanUnloadNow,MSAudDecMFT.dll,.text,1235880,f7e70,1,6548,6548,200000
DllCanUnloadNow,MSAudDecMFT.dll,.text,1235880,f7e70,1,6548,6548,200000
DllCanUnloadNow,MSAudDecMFT.dll,.text,1235880,f7e70,1,6548,6548,200000
DllCanUnloadNow,MSAudDecMFT.dll,.text,1235880,f7e70,1,6548,6548,200000
unnamedImageEntryPoint,MSAudDecMFT.dll,.text,1235880,91220,2,6548,6548,200000
unnamedImageEntryPoint,MSAudDecMFT.dll,.text,1235880,91220,2,6548,6548,200000
unnamedImageEntryPoint,MSAudDecMFT.dll,.text,1235880,91220,2,6548,6548,200000
unnamedImageEntryPoint,MSAudDecMFT.dll,.text,1235880,91220,2,6548,6548,200000
unnamedImageEntryPoint,MSAudDecMFT.dll,.text,1235880,91220,2,6548,6548,200000
unnamedImageEntryPoint,MSAudDecMFT.dll,.text,1235880,91220,2,6548,6548,200000
DllGetClassObject,MSAudDecMFT.dll,.text,1235880,90e90,1,6548,6548,912
DllGetClassObject,MSAudDecMFT.dll,.text,1235880,90e90,1,6548,6548,912
DllGetClassObject,MSAudDecMFT.dll,.text,1235880,90e90,1,6548,6548,912
DllGetClassObject,MSAudDecMFT.dll,.text,1235880,90e90,1,6548,6548,912
DllGetClassObject,MSAudDecMFT.dll,.text,1235880,90e90,1,6548,6548,912
DllGetClassObject,MSAudDecMFT.dll,.text,1235880,90e90,1,6548,6548,912
unnamedImageEntryPoint,evr.dll,.text,658360,d300,2,6548,6548,19808
unnamedImageEntryPoint,evr.dll,.text,658360,d300,2,6548,6548,19808
unnamedImageEntryPoint,evr.dll,.text,658360,d300,2,6548,6548,19808
unnamedImageEntryPoint,evr.dll,.text,658360,d300,2,6548,6548,19808
unnamedImageEntryPoint,evr.dll,.text,658360,d300,2,6548,6548,19808
unnamedImageEntryPoint,evr.dll,.text,658360,d300,2,6548,6548,19808
unnamedImageEntryPoint,dxva2.dll,.text,116940,5a20,2,6548,6548,1376
unnamedImageEntryPoint,dxva2.dll,.text,116940,5a20,2,6548,6548,1376
unnamedImageEntryPoint,dxva2.dll,.text,116940,5a20,2,6548,6548,1376
unnamedImageEntryPoint,dxva2.dll,.text,116940,5a20,2,6548,6548,1376
unnamedImageEntryPoint,dxva2.dll,.text,116940,5a20,2,6548,6548,1376
unnamedImageEntryPoint,dxva2.dll,.text,116940,5a20,2,6548,6548,1376
unnamedImageEntryPoint,mf.dll,.text,557515,2bf50,2,6548,6548,1664
unnamedImageEntryPoint,mf.dll,.text,557515,2bf50,2,6548,6548,1664
unnamedImageEntryPoint,mf.dll,.text,557515,2bf50,2,6548,6548,1664
unnamedImageEntryPoint,mf.dll,.text,557515,2bf50,2,6548,6548,1664
unnamedImageEntryPoint,mf.dll,.text,557515,2bf50,2,6548,6548,1664
unnamedImageEntryPoint,mf.dll,.text,557515,2bf50,2,6548,6548,1664
RtwqRegisterPlatformEvents,RTWorkQ.DLL,.text,97142,c7f0,1,6548,6548,400
RtwqRegisterPlatformEvents,RTWorkQ.DLL,.text,97142,c7f0,1,6548,6548,400
RtwqRegisterPlatformEvents,RTWorkQ.DLL,.text,97142,c7f0,1,6548,6548,400
RtwqRegisterPlatformEvents,RTWorkQ.DLL,.text,97142,c7f0,1,6548,6548,400
RtwqRegisterPlatformEvents,RTWorkQ.DLL,.text,97142,c7f0,1,6548,6548,400
RtwqRegisterPlatformEvents,RTWorkQ.DLL,.text,97142,c7f0,1,6548,6548,400
unnamedImageEntryPoint,RTWorkQ.DLL,.text,97142,c4a0,103,6548,6548,464
unnamedImageEntryPoint,RTWorkQ.DLL,.text,97142,c4a0,103,6548,6548,464
unnamedImageEntryPoint,RTWorkQ.DLL,.text,97142,c4a0,103,6548,6548,464
unnamedImageEntryPoint,RTWorkQ.DLL,.text,97142,c4a0,103,6548,6548,464
unnamedImageEntryPoint,RTWorkQ.DLL,.text,97142,c4a0,103,6548,6548,464
unnamedImageEntryPoint,RTWorkQ.DLL,.text,97142,c4a0,103,6548,6548,464
RtwqStartup,RTWorkQ.DLL,.text,97142,abf0,4,6548,6548,816
RtwqStartup,RTWorkQ.DLL,.text,97142,abf0,4,6548,6548,816
RtwqStartup,RTWorkQ.DLL,.text,97142,abf0,4,6548,6548,816
RtwqStartup,RTWorkQ.DLL,.text,97142,abf0,4,6548,6548,816
RtwqStartup,RTWorkQ.DLL,.text,97142,abf0,4,6548,6548,816
RtwqStartup,RTWorkQ.DLL,.text,97142,abf0,4,6548,6548,816
RtwqShutdown,RTWorkQ.DLL,.text,97142,a9f0,4,6548,6548,512
RtwqShutdown,RTWorkQ.DLL,.text,97142,a9f0,4,6548,6548,512
RtwqShutdown,RTWorkQ.DLL,.text,97142,a9f0,4,6548,6548,512
RtwqShutdown,RTWorkQ.DLL,.text,97142,a9f0,4,6548,6548,512
RtwqShutdown,RTWorkQ.DLL,.text,97142,a9f0,4,6548,6548,512
RtwqShutdown,RTWorkQ.DLL,.text,97142,a9f0,4,6548,6548,512
MFShutdown,mfplat.dll,.text,756068,28c80,4,6548,6548,3824
MFShutdown,mfplat.dll,.text,756068,28c80,4,6548,6548,3824
MFShutdown,mfplat.dll,.text,756068,28c80,4,6548,6548,3824
MFShutdown,mfplat.dll,.text,756068,28c80,4,6548,6548,3824
MFShutdown,mfplat.dll,.text,756068,28c80,4,6548,6548,3824
MFShutdown,mfplat.dll,.text,756068,28c80,4,6548,6548,3824
MFPlatformLittleEndian,mfplat.dll,.text,756068,1c3b0,1,6548,6548,7344
MFPlatformLittleEndian,mfplat.dll,.text,756068,1c3b0,1,6548,6548,7344
MFPlatformLittleEndian,mfplat.dll,.text,756068,1c3b0,1,6548,6548,7344
MFPlatformLittleEndian,mfplat.dll,.text,756068,1c3b0,1,6548,6548,7344
MFPlatformLittleEndian,mfplat.dll,.text,756068,1c3b0,1,6548,6548,7344
